"number_of_elements","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","range_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence","critical_temp"
4,106.56954875,110.434702142857,101.605361779001,107.382322832521,1.34408543039378,0.760837027155289,81.182805,80.7144057142857,29.566645442092,22.7685211236824,680.85,585.795428571429,667.173112306673,581.726334394641,1.36603951171362,0.88478985748635,327.1,390.427428571429,137.474152115952,74.4278218465133,163.5,159.6,163.020209786227,159.283019481151,1.3832918977851,0.853283089058124,33,109.617142857143,12.8160056179763,10.4695476774992,7887.25,7456.08571428571,7832.87456341959,7430.83184829053,1.37945342405812,0.85126006958285,2211,5130.22857142857,918.758775468295,636.528278865848,37.15,38.2205714285714,19.7813039818431,35.9294200471199,1.09971658835844,0.986292780140217,63.7,21.532,24.0271200937607,13.4245459498332,7.815,5.44594285714286,6.54047008164391,4.433767810505,1.20493721434359,1.03994308067584,12.94,2.27828571428571,4.96766293139943,4.46226145064109,72.25,74.5085714285714,54.2462152158095,63.370297925955,1.21513855227793,0.628162084940698,89,57.5542857142857,35.9887135085432,26.6725902264432,3.25,3.28,3.13016916014657,3.24946453087523,1.35168119468589,0.909687157036729,2,2.11428571428571,0.82915619758885,0.461550183001341,2.05
4,76.931255,73.9819870833333,57.3635505706126,50.3833850472497,1.20072489998368,1.01033495166146,114.89377,33.6844704166667,41.4253208110489,46.6127179893009,962.85,908.704166666667,936.549637736271,881.195382991851,1.36129545259909,1.2221989765972,526.6,314.316666666667,206.139546181707,210.426266736448,122,130.458333333333,111.3163837747,116.785095051204,1.29267688121213,1.08871269426732,145,66.75,54.6763202858422,60.6938898398256,3698,3814.83333333333,3532.83166420072,3612.40869985093,1.34321645686431,1.17041670920155,2680,1360.66666666667,1065.78234175651,1157.21993252027,202.325,162.291666666667,147.051661939477,113.21032455779,1.17623433660295,1.08316764984432,295,76.1708333333333,118.05385158901,110.182114083407,32.49,41.305,15.2351230518962,20.7674840331179,0.692829143447383,0.54907336930795,99.2,34.7583333333333,41.9118634756318,45.0686377465897,39.39225,52.4692916666667,3.36512449623109,9.67676186682778,0.367439151097599,0.36044442186047,139.88,46.6616666666667,58.4855079501538,62.2631471976529,4.75,4.58333333333333,4.52701905583787,4.31854809403629,1.33867187832215,1.1920874113603,4,1.83333333333333,1.4790199457749,1.63086548256508,10.35
6,84.188275,98.26697125,63.6242754788069,75.1581498150885,1.54595952023815,1.26050580505078,192.981,50.245175,61.41206350532,67.6821420238916,752.466666666667,737.6875,717.928615900725,709.925401516311,1.73970675652369,1.61914434367623,764.1,170.865,259.357871589731,230.601108179796,160.166666666667,157.45,144.130036670764,145.004260501934,1.7119928218524,1.53873410774954,171,49.45,58.3078515772581,52.3779295123433,4565.5715,5609.478625,1147.47893711504,1863.48283417631,1.41713512335629,1.15733231497367,9778.571,2444.821375,3655.62414443752,3871.13606205249,66.1,73.7595,32.7981780734071,38.0644876813831,1.38160146504613,1.2327044779977,138.63,29.588,54.9016056231509,53.6328311274913,8.69366666666667,9.16675,5.3961487492115,6.3432156349339,1.61357762387019,1.40709464829042,12.878,3.24725,4.16096630069934,3.88896065003235,110.00443,131.1783225,14.7076059645993,21.1952283733026,0.969184034079201,0.756863558377939,399.97342,99.9966775,146.612955878592,164.686741404395,2.66666666666667,2.775,2.49288287167843,2.54048876893044,1.71707598019888,1.48081253155602,3,1.175,1.10554159678513,1.29397642946075,87
4,76.5177175,56.7355521142857,59.3100961333418,35.7498918274719,1.19727303349869,0.989062608238667,122.90607,34.5095521142857,44.2894585275144,52.4543637867986,787.05,1011.552,734.219624171273,940.313814458921,1.31300802421591,0.788787550464407,772,737.794285714286,314.505965762178,353.80495140523,151.75,104.405714285714,131.302196551623,84.1247828955977,1.27527399052522,1.16698606907322,171,46.2514285714286,65.5796271718588,67.1638590861703,4434.35725,2956.45085714286,674.484751445268,53.3622713326424,0.995982779568411,0.774138848826921,8958.571,1614.70342857143,3402.85619588643,3579.84440829604,79.6075,111.717828571429,48.4772646848066,98.1276024650213,1.09667176877521,0.777280319393985,135.97,81.2793142857143,54.3730969207199,42.6784991016626,6.9055,3.83714285714286,3.47947484936327,1.03956590871729,1.08857534188499,0.970616776646863,12.878,1.74457142857143,4.59906411675245,4.66002879907016,112.006645,61.3751885714286,8.33981834610162,0.630332220780664,0.403693221013522,0.285955500152541,399.97342,57.1276685714286,166.742351106334,138.429232266236,2.25,2.26285714285714,2.21336383940064,2.22493250517552,1.36892236074022,1.05247187674401,1,1.09714285714286,0.433012701892219,0.44018548965876,37
6,89.0509833333333,48.4718658914729,73.1536501689504,34.1873888960391,1.65387460978708,1.66356336053546,124.90825,12.5935248062016,42.8345546692997,39.7687905914298,708.6,1003.4519379845,666.244246929118,939.279623510382,1.72322069499579,0.976618037003691,810.6,694.191472868217,281.81105372217,339.33380745785,187.333333333333,112.961240310078,165.019188959367,89.3296117659193,1.70079360338067,1.6514962785754,205,29.8914728682171,71.5184513876586,75.9908606398639,4368.90483333333,2940.73334108527,1232.76083863804,67.2441640178895,1.51690799636479,0.99154632870431,8958.571,2082.95658139535,2860.15761179056,3665.68720848279,61.1633333333333,108.535658914729,37.4547775231424,81.2713227596132,1.42259941205175,0.779878866179107,135.97,75.7147286821705,51.8609412006977,50.4743814033833,7.937,5.21951937984496,4.94606361327699,1.34514540154238,1.60154926835995,1.25698063110694,12.878,2.93953488372093,4.06721587821448,5.60467983180719,80.50443,98.4018141085271,10.6755755539168,1.18312553338557,0.684593070763241,0.275055780214317,399.97342,93.0090386046512,143.248747061854,166.334018885688,2.5,2.09302325581395,2.40187391035201,2.07308693930824,1.74897075077131,1.38227456089108,2,1.0077519379845,0.763762615825973,0.339672903879173,79.4
5,85.99348,91.0001714285714,65.7210599862835,73.7479601522375,1.40254997191188,1.2277443385171,141.2506,37.6407142857143,52.9615206688932,48.7912917990705,782.78,735.731428571429,739.885226648753,699.289705226781,1.55001665098967,1.38641956543093,810.6,276.311428571429,281.903057095875,257.051736617279,167,174.885714285714,144.95795582902,155.662782590521,1.49957414564803,1.26748641138022,205,67.8285714285714,72.8258195971731,69.9521352389603,5649.2858,5940.747,1228.30145255842,1923.74342065778,1.33629326992003,1.04504459392845,8958.571,3583.79585714286,3389.84450356157,3321.08273687057,69.31,80.58,47.1823579896103,57.3791441480331,1.30367131498743,1.06515608795477,127.05,47.4685714285714,52.6301662547251,51.1244227351273,9.0244,9.38028571428571,5.02711324589412,6.12323883208531,1.38818065099416,1.1083874987383,13.578,5.20828571428571,4.87648043572411,4.32132525024064,101.605316,168.975225714286,11.0708623223116,23.8450374810928,0.679486976722325,0.25935508372757,399.97342,159.996202857143,151.702207966263,189.038473926092,2.4,2.17142857142857,2.35215804504935,2.14396192632526,1.58902691517397,1.43390685912234,1,0.714285714285714,0.489897948556636,0.376883027379226,58.7
2,68.088,65.1357,67.9363376993491,65.0493689708056,0.690920562841909,0.493583577621843,9.084,39.7152,4.542,3.4516211712759,752.5,747.625,752.462623656485,747.603461699386,0.693097511411642,0.468189079642819,15,481.625,7.5,5.699506557589,135,141.5,134.629120178363,141.282331798911,0.690401181910334,0.430595153589019,20,97.75,10,7.59934207678533,7141.5,8323.525,6906.09006602145,8179.58913818532,0.660367052188708,0.350499898641472,3637,6460.475,1818.5,1381.94035666341,120.2,120.005,120.199625623377,120.004783914368,0.693144065947394,0.464843928102838,0.599999999999994,77.83,0.299999999999997,0.227980262303558,22.45,16.3725,20.4102915216809,15.2993706051422,0.603719571342595,0.640968609291351,18.7,5.2425,9.35,7.10538484179429,230,340.5,154.919333848297,286.996077882886,0.387212375186361,0.137639747697673,340,319.5,170,129.188815305351,3,2.35,2.82842712474619,2.25792880961226,0.636514168294813,0.609050747603517,2,0.95,1,0.759934207678533,0.145
5,89.33718,84.4282814285714,70.560646546108,70.0489693602375,1.444537168109,1.25999707395029,124.90825,36.9506571428571,46.917666579537,42.8873382937004,740.52,733.282857142857,692.541331131983,696.197127364023,1.53695955961142,1.35043354635143,810.6,289.194285714286,298.643006949769,258.718321716566,181,173.571428571429,155.938199338429,154.600007995157,1.49986114126876,1.30052443820137,205,65.4285714285714,76.7932288681756,69.567761710348,4716.6858,5605.80414285714,1059.40848225352,1820.74195593841,1.32393024336346,0.933107665515652,8958.571,3839.79585714286,3015.11065675649,3276.42731875352,72.09,81.7657142857143,53.1160816531692,58.0861569179949,1.35742892856008,1.02693701910111,127.05,48.72,50.1110406996303,51.759728928729,7.9244,9.30314285714286,4.49255745351485,6.0534672546256,1.38083030099626,1.03968308092475,12.878,5.58257142857143,4.4553048649896,4.37623476219884,89.605316,178.775225714286,8.41891159935983,26.1743096754169,0.457810241617619,0.204534481326411,399.97342,171.424774285714,155.329609173008,191.671195914156,2.6,2.2,2.49146187923103,2.15439457196579,1.5649572502428,1.46864994938161,2,0.628571428571429,0.8,0.523722936566382,33.1
2,203.895,206.2085,203.86821233336,206.194786468027,0.693015803723585,0.415553764748063,6.60999999999999,146.0315,3.30499999999999,2.36024209563341,860.6,758.82,848.228271162899,752.754008793986,0.678806121770965,0.498819917853226,290.8,457.02,145.4,103.836369351013,162.5,156.55,162.277540035582,156.437918679715,0.691778508687726,0.445991797841685,17,105.25,8.5,6.07021416426142,12437,11669.1,12388.5253359712,11644.8801257045,0.689252099305099,0.462129205327275,2194,7608.9,1097,783.414698611151,19.05,31.335,7.40945342113708,22.6658813721712,0.165937031185931,0.0426002276332057,35.1,30.885,17.55,12.5332068920927,3.53,4.398,3.30504160336901,4.27283325001945,0.630114238955481,0.274113300933159,2.48,3.711,1.24,0.885537125139313,21.65,30.995,17.0440605490593,28.2045744544751,0.488658341128752,0.168476960631298,26.7,28.505,13.35,9.5338069521047,3,3.7,2.82842712474619,3.60500185044332,0.636514168294813,0.281401839591419,2,3.1,1,0.714142842854285,6.75
5,72.89433,49.7029964,59.2234210415793,34.5050752869348,1.44775574440681,1.30872078988727,121.3276,18.1537509333333,39.8347297779162,42.2234831703313,782.44,1006.98986666667,740.540285254181,944.239245645878,1.55112003835201,0.894427562867862,810.6,698.3568,279.788738872743,335.333891721841,161.4,112.144,140.945228496831,88.8307719353987,1.50301899461572,1.34649244795018,205,37.8826666666667,69.6178138122708,76.1125872025558,5170.2858,3156.09013333333,1123.53310024957,71.2361301953184,1.30954321277507,0.760848959535676,8958.571,2364.67786666667,3414.48894488276,3797.49620101164,84.49,112.0896,62.210509235202,91.4177801611342,1.39018429137881,0.783758852026835,127.05,75.6973333333333,51.1421978409219,46.8171821575512,9.9844,5.44933333333333,5.39298870946592,1.38202194529055,1.37293807218046,1.00596261396119,16.978,3.41253333333333,5.70995739388658,5.7984766121993,105.205316,109.390176,12.4244037881723,1.26278727740082,0.738693887594424,0.179900172967066,399.97342,105.585824,150.700503073611,174.236445971618,2.2,2.06666666666667,2.1689435423954,2.05479931812743,1.59416669911802,1.19560159400385,1,1.06133333333333,0.4,0.249443825784929,44
6,90.3500083333333,47.9318290384615,69.606003547328,32.9620759897442,1.59815241030252,1.66635020119305,128.2426,11.5815384615385,52.3466049311097,43.8328068350135,701.35,1003.72192307692,657.906331415967,938.258907373768,1.72043331664586,0.970675602828634,810.6,692.876153846154,285.074287101918,341.751416996885,182.166666666667,110.642307692308,160.946897988716,88.1075799803783,1.70142304847052,1.66727012985338,205,26.8115384615385,69.8937685984158,73.7157674036249,4611.90483333333,2986.96176923077,1216.58985815432,64.3971222678835,1.4793148779816,1.02254711836059,8958.571,2066.92284615385,3178.46673968495,3792.24523867495,64.12,109.847692307692,37.3377370080858,80.8753217303648,1.44497104538333,0.806080059127574,138.63,76.4330769230769,50.9447298550105,49.0784363041364,7.31033333333333,4.95569230769231,4.6207583949432,1.29459652363958,1.60232746772167,1.23019742441714,12.878,2.90353846153846,3.78516937827387,5.42268076458095,108.00443,110.291235384615,14.2741949462967,1.30988687639508,0.934516138231404,0.535611823537205,399.97342,92.29338,147.643861656322,166.972353563935,2.5,2.10384615384615,2.40187391035201,2.07940561493831,1.74897075077131,1.39854188316364,2,0.969230769230769,0.763762615825973,0.383286164665082,10
2,89.525,86.146,87.9163500152275,84.6211510214408,0.675232659448389,0.69307844959069,33.79,1.00999999999999,16.895,16.5536516817287,781.75,777.4,781.447375067573,777.110018301051,0.692760093378061,0.678082433866699,43.5,134.6,21.75,21.3105607622136,147,142.6,145.344418537486,141.026487641729,0.681905957866617,0.69180011268335,44,7.39999999999999,22,21.555509736492,8673,8003,7999.90181189745,7373.93013536449,0.616574896781129,0.672634970702586,6700,1615.4,3350,3282.31625532946,87.85,94.38,81.5573417909142,88.1795461512167,0.622398084838044,0.544002769818928,65.3,50.22,32.65,31.9903360407483,24.25,25.76,23.0447390959412,24.5777917706185,0.643865784962856,0.572341066434576,15.1,12.4,7.55,7.3974590232052,65.5,64.4,65.2686754883229,64.1791690327806,0.689617590351843,0.686167460638766,11,7.6,5.5,5.38887743412299,4,4,4,4,0.693147180559945,0.673011667009257,0,0.8,0,0,3.1
7,71.8856071428571,43.3359161538462,60.7088399737348,32.2622817230059,1.8113609237135,1.74382990503907,121.3276,10.8988307692308,35.9146878479348,31.9749840029335,699.014285714286,996.469230769231,663.564845891161,929.619284729307,1.88692614552787,1.03939029274811,810.6,699.323076923077,260.170347649225,347.010661296241,172.428571428571,108.584615384615,155.077950780322,87.2400889139904,1.86533801960516,1.74410009068483,205,26.4307692307692,63.5314481021736,70.4645884459142,3861.06128571429,2505.631,1252.5571881051,59.7501129357365,1.65225716639407,1.2848495144883,8958.571,1377.69207692308,2736.5917874442,3301.26681381783,49.9642857142857,100.211692307692,25.117382459464,64.8242331488914,1.42231126128747,0.729274814705456,138.63,76.6116923076923,52.6374952880937,56.8261575081062,7.836,4.58461538461538,5.18898818697744,1.24106552525447,1.77467651352037,1.531000563578,12.878,1.89584615384615,3.85410193356192,5.08934521311188,99.86094,75.8450815384615,18.196005597696,1.05971557933921,1.14441083010831,0.722249284485246,399.97342,61.5241492307692,137.774945546668,142.64048724759,2.28571428571429,2.12307692307692,2.2456485239871,2.10233909261516,1.92739212613927,1.47317216287587,1,1.04615384615385,0.451753951452626,0.328525484677886,68
3,84.3441666666667,40.5874259259259,69.6541687642011,34.3669537602052,0.942918138382346,0.951512332018541,109.2415,17.4343148148148,44.657770086017,31.4678400939705,612.5,747.444444444444,600.772879002604,740.434243191526,1.0787621060233,0.406358223398027,283.5,632.333333333333,124.143062633399,92.8850677044978,194.333333333333,129.518518518519,183.215637589547,124.075868930078,1.04586797224493,0.769615905887554,142,78.3333333333333,60.5383257853146,44.8853439499901,2823.33333333333,2439.62962962963,2781.03376663383,2423.44838551364,1.08325390057876,0.608302163189189,1180,1790,500.754985552371,312.711930879968,52.36,116.713333333333,23.8872234074352,91.9253772113605,0.489963429122457,0.0819372299208666,128.57,114.601481481481,58.6192363193744,44.1230845770396,22.0666666666667,43.9481481481481,14.755748023059,38.2418347139792,0.720550266461073,0.142731214730817,42.2,42.1703703703704,19.8932707773815,14.9914140950961,67.6666666666667,131.703703703704,45.5488345781349,115.097509937905,0.74148594008268,0.15317782882853,132,126.444444444444,58.6306707752483,43.9947933070998,2.66666666666667,3.7037037037037,2.51984209978975,3.60963222320285,1.03972077083992,0.334221146213383,2,3.25925925925926,0.942809041582063,0.710493559009292,5.3
3,79.5326395333333,98.2106792325,66.7625913112785,96.9646027950995,0.961068005331214,0.621259057881948,91.7284614,69.3425157675,38.6235710264698,13.5766098413626,649.666666666667,673.1125,647.335673306083,672.757260787693,1.09506673224998,0.618381594757048,131,490.485,54.3804703506282,21.8002257729135,153.666666666667,184.4125,150.189094854072,182.693172860161,1.0756018381909,0.526389600672274,80,147.025,33.2298393348843,23.7174480867989,6193.33333333333,8197.375,5530.36744896313,8134.072528381,1.00422768242817,0.542059603682909,5870,6393.75,2523.15058783436,817.873376125547,80.1333333333333,92.09,74.8505896627768,91.4367119973597,1.03746729543456,0.628077501904384,64.8,65.15,26.9762035052295,10.504470476897,14.8333333333333,21.89625,12.6145628211302,19.2610153453316,0.939036387766715,0.305452069474888,19.8,19.96625,8.59547684670387,8.5031088983677,118.666666666667,59.35,94.7353669360942,57.8930504702913,0.87458764142073,0.76248132244074,181,37.5625,82.4311160235556,20.518954651736,4,4.7375,3.91486764116886,4.71173402618297,1.0775563270668,0.545540655940933,2,3.7125,0.816496580927726,0.467540105231626,18.2
6,67.4249416666667,50.0068857692308,55.4918132215172,34.2359789507448,1.62735994071398,1.41471154759726,121.3276,20.2023538461538,38.3654678598304,43.8103438423149,750.266666666667,1002.82,712.895044955001,936.36889243889,1.73618309210342,0.972412610599076,810.6,693.452307692308,265.34957864841,343.253073357298,166.833333333333,114.215384615385,148.653658942693,89.5579649279677,1.70341975983745,1.51721234320974,205,35.4846153846154,64.702953736458,78.8076513871576,4566.90483333333,2883.831,1185.43253540503,64.7309561702173,1.45288046797671,1.04860497536125,8958.571,1860.15361538462,3396.46216676757,3635.42311809986,71.0533333333333,108.393153846154,39.1596039786221,82.3717401819952,1.42928369875166,0.826459048609303,138.63,76.6414615384615,55.5186790388804,50.5695345050086,9.74366666666667,5.27892307692308,5.82238479826025,1.33640911653145,1.58822716525155,1.33439549288735,16.978,2.60123076923077,5.24017562258705,5.7580985972473,121.00443,93.4912353846154,19.7424613774251,1.12148746007374,1.12383018277308,0.489612270877963,399.97342,83.0626107692308,142.033780153846,160.217799051271,2.16666666666667,2.05384615384615,2.13982638786733,2.04414562957706,1.77823330579971,1.31673801919703,1,1.03076923076923,0.372677996249965,0.225713857709557,65
2,203.895,205.067741935484,203.86821233336,205.044282157801,0.693015803723585,0.62345945994,6.60999999999999,75.6548387096774,3.30499999999999,3.08993549330039,860.6,809.006451612903,848.228271162899,798.40717874871,0.678806121770965,0.673466871663165,290.8,159.974193548387,145.4,135.938463154577,162.5,159.483870967742,162.277540035582,159.290619517062,0.691778508687726,0.644854863530206,17,49.1612903225807,8.5,7.94688402210389,12437,12047.7419354839,12388.5253359712,12005.8103735721,0.689252099305099,0.654772735310626,2194,3316.12903225807,1097,1025.61550261741,19.05,25.2774193548387,7.40945342113708,13.0597835808842,0.165937031185931,0.0946825346821486,35.1,24.3096774193548,17.55,16.4079781868145,3.53,3.97,3.30504160336901,3.76458792262645,0.630114238955481,0.480478356465128,2.48,2.49258064516129,1.24,1.15931013969515,21.65,26.3870967741936,17.0440605490593,22.0018086057671,0.488658341128752,0.328294381384468,26.7,21.0322580645161,13.35,12.4812825523632,3,3.35483870967742,2.82842712474619,3.19855292446634,0.636514168294813,0.489551893622929,2,2.06451612903226,1,0.934927532012222,5.85
5,52.14440704,60.50588308,37.3855418444296,44.4698494634491,1.28070836788192,1.12609333282023,122.90607,34.25140742,45.59493776747,47.4220324768193,1060.9,915.2975,982.66193634097,864.675460598161,1.53678613580492,1.47056305653671,1138.9,253.4475,402.649977027194,305.98931965634,107.8,124.1,90.3181768995913,109.007613567435,1.45086763686066,1.30397567065198,153,47.7,59.8812157525213,56.1510462947931,3169.225,3961.113925,184.504321327958,598.427518807975,0.965454837154211,0.964519654800103,7872.571,1968.4576,3251.97141485998,3175.48535731795,122.24,75.1,78.0599712761672,55.6125287218913,1.22948222564174,1.40976471463594,312.3,27.7625,111.504037595058,60.3633787987386,4.2444,5.24145,1.26283086051863,1.88214750098236,0.847616879359802,0.79572768957472,13.578,3.4435,5.30248672228418,5.49316673672846,18.458056,23.065673,0.708440593879079,1.5948045851226,0.429229144640654,0.426728384097384,78.97342,19.7493075,30.6808018581351,32.7183256173205,2.8,3.225,2.45950948584936,3.02715652425049,1.49440321137961,1.35826446007278,4,1.225,1.32664991614216,1.12888219048756,5.4
4,106.164025,87.3657922912206,93.6827955285277,79.3649522806159,1.25421238993154,1.2738054618234,148.5383,26.4952633832976,57.7655238094651,46.3157852833223,672.8,784.359100642398,641.483746562233,762.772686931649,1.34117106652693,1.07247875556087,537.6,368.23982869379,199.371926308595,167.434679320085,170,142.638115631692,160.53993168628,136.654624598768,1.32862138061742,1.2983389019157,162,35.7430406852248,58.9618520740317,45.1896276197857,6518.75,6533.27194860814,5123.09445522399,5845.03175033674,1.19856800487204,1.14469066420969,10318,2684.53533190578,3808.40369282197,2770.48588123474,70.7,97.1100642398287,42.896975928863,54.6239198837361,0.916754899603168,0.532020860138457,179.3,81.4946466809422,73.6294438387253,86.4142557869236,6.3975,7.97473233404711,5.11671895081278,6.76887762533978,1.1683024587559,0.926418859538478,11.61,4.74732334047109,4.42504449130175,4.43516844626789,45.88,39.3511777301927,18.1950840057783,8.34915187337278,1.09032312247416,0.813212026125022,78.48,28.0278372591006,28.7287869566398,35.2617768336367,3.25,4.1134903640257,2.71080601082953,3.67430417999065,1.23093162304792,0.946910756261726,5,2.48394004282655,1.78535710713571,1.71963407460702,32
2,81.31469,83.633028,80.4842315782415,82.82810956421,0.682951740407169,0.636609636027182,23.18338,27.854628,11.59169,11.3574903026089,621.15,629.64,619.697765043574,628.239471873452,0.690810114562289,0.657686959828327,84.9,166.68,42.45,41.5923358324584,167,173.2,164.097531974128,170.378455699111,0.67581782969041,0.622332393858137,62,64.4,31,30.3736728105114,7237,7503.6,7113.17650561267,7383.24079610135,0.676086525647098,0.622832243637598,2666,2780.4,1333,1306.06793085199,59,64.72,51.6046509531844,57.3656471312838,0.57056029636838,0.483143491455249,57.2,40.4,28.6,28.0221626574396,16.195,18.316,12.2397712396924,14.3167881815333,0.459960112908026,0.371047001196465,21.21,13.844,10.605,10.3907354888862,41.5,44,39.5727178748188,42.1109903444902,0.647072926060712,0.576826178537186,25,20.8,12.5,12.2474487139159,4,4.2,3.87298334620742,4.07596554802961,0.661563238157982,0.598269588585257,2,1.8,1,0.979795897113271,20.3
4,53.17239107,51.2830050433333,48.7945688051842,45.8432860945991,1.31475818124945,1.05331318011513,51.93183072,24.3845347166667,18.8702705837224,21.4571943468946,739.75,733.623333333333,720.750466859291,708.704764839353,1.36177029969475,1.11220404863507,450.6,307.819,160.422855291882,184.834618300313,153,153.293333333333,150.541645796024,150.01967033581,1.3705418035466,1.12245181766088,76,61.8133333333333,26.9258240356725,31.0832316352224,5867.25,4866.59333333333,4439.63216699754,3525.31500567891,1.2098110527298,0.959125734448919,7932,2456.92666666667,3051.51350767123,2898.30644249745,54.05,50.8133333333333,46.9067939516844,42.5943824974995,1.27778509150979,1.00522870549352,62.3,25.848,23.0760156872888,25.4116211385439,15.075,14.724,11.264497020771,9.9955591560268,1.18348440392156,0.870780981223243,25.1,9.07133333333333,8.91498037014104,10.2674481087886,92.25,89.8766666666667,86.234546308491,82.2745355869611,1.32235629612613,1.06037584939148,90,45.6666666666667,32.7900518450337,37.506996532499,3.25,3.01,2.78315768371374,2.47331713943605,1.26585675187274,0.993344902969294,4,1.62666666666667,1.4790199457749,1.63602159724946,20.4
6,31.8030566666667,27.516688,15.8451802295118,13.2810142618109,1.38051250163192,1.37295852231364,77.95206,13.201212,27.7431000260856,24.700101612167,973.8,986.0632,927.931953555961,935.721921294882,1.74724346610844,1.67166677897949,793.2,198.6728,283.696621998453,299.73745259103,102.333333333333,102.848,91.6823582418081,90.3602519132593,1.68931623782635,1.60135413625655,119,30.436,45.9770474137791,49.681876937169,2531.58648333333,2562.07578,131.247896514173,75.5789336535894,1.08784464720704,0.833714592446393,7873.9101,1889.74202,2912.52706180695,3232.30154774612,115.516666666667,97.224,87.2305257579428,70.366689076868,1.5869504782207,1.63927258300437,184.3,24.372,69.5289967487586,66.0778860436682,4.11833333333333,4.54356,1.90577326232457,1.77718515733252,1.22779056204685,0.957791072603666,13.578,3.2676,4.65813860058095,5.38068164142797,27.48868,32.663836,1.228304097907,1.54947189641647,0.729542249701774,0.702763504114649,84.97342,18.954684,38.5844971953158,39.8364708478849,3.16666666666667,2.68,2.44948974278318,2.13966286999504,1.56637346033166,1.64574087771706,5,0.632,2.11476292340825,1.82690995946708,18.4
3,63.90496,49.8546438,60.9608703637838,49.7088896594471,1.04966685874901,0.772076716750573,45.03938,24.5416862,20.545476534991,4.58922703264565,657.166666666667,654.008,657.143380451343,653.996076189073,1.0985768719435,0.742779655592006,13.5,318.414,5.52951675606065,3.94995392378186,181.666666666667,173.72,181.297294356578,173.686440270532,1.09655364169776,0.747567261631861,27,84.26,11.7284080571728,3.48447987510331,6395.66666666667,5349.13,6179.73516196623,5281.47607514406,1.06466245918305,0.751380778464556,4063,2969.3,1670.96705200578,860.64002527189,49.6,31.385,34.6306843530648,22.2727675694484,0.850245552418026,0.531773487645925,78.5,25.174,32.0962095373685,22.124675703838,22.7666666666667,20.831,22.5235624767555,20.722929935483,1.08799906816474,0.747165012793677,8.1,11.132,3.30689515339624,2.12601481650529,35.6666666666667,26.82,33.2705038703864,26.3506843148659,1.02926177065449,0.761862057143789,32,14.96,13.4742552876052,5.24476882236005,4.66666666666667,4.51,4.64158883361278,4.48212638033866,1.09337471755665,0.739132766915287,1,2.45,0.471404520791032,0.499899989998,7.5
6,91.7065916666667,65.8900913333333,68.3184921175678,38.6516441474378,1.55174948557343,1.43296531405523,188.3839,26.0656953333333,63.2128885615532,67.8870611098459,725.716666666667,984.813333333333,686.857354793979,913.020761816025,1.73058668914099,1.00815482111192,810.6,692.114666666667,272.239939616182,356.680958965977,168,112.64,149.79546254039,89.271119264602,1.70468188906554,1.62402292519068,205,30.9066666666667,64.4334281772021,75.69810917938,5057.23816666667,3385.72213333333,1243.17766715022,69.8799684211231,1.41149519677102,1.1604377614614,11848.571,1579.23786666667,4122.53034748686,4472.31079476207,55.5866666666667,97.4277333333333,29.4894974682441,64.7309110167581,1.31887583245569,0.709094163557692,138.63,75.7936,54.4554471308631,57.9421436624117,7.577,4.0992,4.60314206170944,1.16852896122963,1.57127759700001,1.45443364921897,12.878,1.62826666666667,4.31519234797245,4.75520726782756,113.50443,72.774176,17.6206004509419,1.0836830568628,1.0429610749083,0.849861367598047,399.97342,53.3191573333333,144.585307534311,136.013870681091,2.33333333333333,2.14666666666667,2.28942848510666,2.12254405764067,1.77213938843753,1.40215770432994,1,1.02666666666667,0.471404520791032,0.353773310971243,85
